"temperature","feels_like","humidity","time","location","outside_temperature","outside_feels_like","outside_humidity"
16.0,15.4,67.0,"2023-01-06 00:00:00",MR,9.0,7.6,79.0
15.0,14.33,68.0,"2023-01-06 00:00:00",KR,9.0,7.6,79.0
16.0,15.95,88.0,"2023-01-06 00:00:00",FR,9.0,7.6,79.0
16.0,15.4,67.0,"2023-01-06 00:05:00",MR,9.0,6.4,79.0
15.0,14.33,68.0,"2023-01-06 00:05:00",KR,9.0,6.4,79.0
16.0,15.95,88.0,"2023-01-06 00:05:00",FR,9.0,6.4,79.0
16.0,15.4,67.0,"2023-01-06 00:10:00",MR,9.0,6.7,78.0
15.0,14.33,68.0,"2023-01-06 00:10:00",KR,9.0,6.7,78.0
16.0,15.95,88.0,"2023-01-06 00:10:00",FR,9.0,6.7,78.0
16.0,15.4,67.0,"2023-01-06 00:15:00",MR,9.0,7.5,78.0
15.0,14.36,69.0,"2023-01-06 00:15:00",KR,9.0,7.5,78.0
16.0,15.98,89.0,"2023-01-06 00:15:00",FR,9.0,7.5,78.0
16.0,15.4,67.0,"2023-01-06 00:20:00",MR,8.9,6.8,79.0
15.0,14.36,69.0,"2023-01-06 00:20:00",KR,8.9,6.8,79.0
16.0,15.98,89.0,"2023-01-06 00:20:00",FR,8.9,6.8,79.0
16.0,15.4,67.0,"2023-01-06 00:25:00",MR,8.8,6.6,78.0
15.0,14.36,69.0,"2023-01-06 00:25:00",KR,8.8,6.6,78.0
16.0,15.98,89.0,"2023-01-06 00:25:00",FR,8.8,6.6,78.0
16.0,15.4,67.0,"2023-01-06 00:30:00",MR,8.7,5.7,77.0
15.0,14.36,69.0,"2023-01-06 00:30:00",KR,8.7,5.7,77.0
16.0,15.98,89.0,"2023-01-06 00:30:00",FR,8.7,5.7,77.0
16.0,15.4,67.0,"2023-01-06 00:35:00",MR,8.7,5.7,76.0
15.0,14.36,69.0,"2023-01-06 00:35:00",KR,8.7,5.7,76.0
16.0,15.98,89.0,"2023-01-06 00:35:00",FR,8.7,5.7,76.0
16.0,15.4,67.0,"2023-01-06 00:40:00",MR,8.7,6.2,77.0
15.0,14.36,69.0,"2023-01-06 00:40:00",KR,8.7,6.2,77.0
16.0,15.95,88.0,"2023-01-06 00:40:00",FR,8.7,6.2,77.0
16.0,15.4,67.0,"2023-01-06 00:45:00",MR,8.6,6.5,77.0
15.0,14.36,69.0,"2023-01-06 00:45:00",KR,8.6,6.5,77.0
16.0,15.98,89.0,"2023-01-06 00:45:00",FR,8.6,6.5,77.0
16.0,15.4,67.0,"2023-01-06 00:50:00",MR,8.6,6.3,76.0
15.0,14.36,69.0,"2023-01-06 00:50:00",KR,8.6,6.3,76.0
16.0,15.95,88.0,"2023-01-06 00:50:00",FR,8.6,6.3,76.0
16.0,15.4,67.0,"2023-01-06 00:55:00",MR,8.6,6.5,78.0
15.0,14.36,69.0,"2023-01-06 00:55:00",KR,8.6,6.5,78.0
16.0,15.98,89.0,"2023-01-06 00:55:00",FR,8.6,6.5,78.0
16.0,15.4,67.0,"2023-01-06 01:00:00",MR,8.6,6.4,78.0
15.0,14.36,69.0,"2023-01-06 01:00:00",KR,8.6,6.4,78.0
16.0,15.98,89.0,"2023-01-06 01:00:00",FR,8.6,6.4,78.0
16.0,15.4,67.0,"2023-01-06 01:05:00",MR,8.7,7.1,78.0
15.0,14.36,69.0,"2023-01-06 01:05:00",KR,8.7,7.1,78.0
16.0,15.98,89.0,"2023-01-06 01:05:00",FR,8.7,7.1,78.0
16.0,15.4,67.0,"2023-01-06 01:10:00",MR,8.7,6.8,79.0
15.0,14.36,69.0,"2023-01-06 01:10:00",KR,8.7,6.8,79.0
16.0,15.98,89.0,"2023-01-06 01:10:00",FR,8.7,6.8,79.0
16.0,15.4,67.0,"2023-01-06 01:15:00",MR,8.7,6.8,78.0
15.0,14.36,69.0,"2023-01-06 01:15:00",KR,8.7,6.8,78.0
16.0,15.98,89.0,"2023-01-06 01:15:00",FR,8.7,6.8,78.0
16.0,15.4,67.0,"2023-01-06 01:25:00",MR,8.7,6.9,78.0
15.0,14.36,69.0,"2023-01-06 01:25:00",KR,8.7,6.9,78.0
16.0,15.98,89.0,"2023-01-06 01:25:00",FR,8.7,6.9,78.0
16.0,15.4,67.0,"2023-01-06 01:30:00",MR,8.7,6.6,78.0
15.0,14.38,70.0,"2023-01-06 01:30:00",KR,8.7,6.6,78.0
16.0,16.01,90.0,"2023-01-06 01:30:00",FR,8.7,6.6,78.0
16.0,15.4,67.0,"2023-01-06 01:35:00",MR,8.6,7.4,79.0
15.0,14.38,70.0,"2023-01-06 01:35:00",KR,8.6,7.4,79.0
16.0,16.01,90.0,"2023-01-06 01:35:00",FR,8.6,7.4,79.0
16.0,15.4,67.0,"2023-01-06 01:40:00",MR,8.6,6.3,79.0
15.0,14.36,69.0,"2023-01-06 01:40:00",KR,8.6,6.3,79.0
16.0,16.01,90.0,"2023-01-06 01:40:00",FR,8.6,6.3,79.0
16.0,15.4,67.0,"2023-01-06 01:45:00",MR,8.6,6.5,79.0
15.0,14.36,69.0,"2023-01-06 01:45:00",KR,8.6,6.5,79.0
16.0,16.01,90.0,"2023-01-06 01:45:00",FR,8.6,6.5,79.0
16.0,15.4,67.0,"2023-01-06 01:50:00",MR,8.6,6.7,80.0
15.0,14.38,70.0,"2023-01-06 01:50:00",KR,8.6,6.7,80.0
16.0,15.98,89.0,"2023-01-06 01:50:00",FR,8.6,6.7,80.0
16.0,15.4,67.0,"2023-01-06 01:55:00",MR,8.6,6.2,79.0
15.0,14.36,69.0,"2023-01-06 01:55:00",KR,8.6,6.2,79.0
16.0,16.01,90.0,"2023-01-06 01:55:00",FR,8.6,6.2,79.0
16.0,15.4,67.0,"2023-01-06 02:00:00",MR,8.5,6.0,79.0
15.0,14.36,69.0,"2023-01-06 02:00:00",KR,8.5,6.0,79.0
16.0,16.01,90.0,"2023-01-06 02:00:00",FR,8.5,6.0,79.0
16.0,15.4,67.0,"2023-01-06 02:05:00",MR,8.5,6.1,80.0
15.0,14.36,69.0,"2023-01-06 02:05:00",KR,8.5,6.1,80.0
16.0,16.01,90.0,"2023-01-06 02:05:00",FR,8.5,6.1,80.0
16.0,15.4,67.0,"2023-01-06 02:10:00",MR,8.5,6.6,79.0
15.0,14.36,69.0,"2023-01-06 02:10:00",KR,8.5,6.6,79.0
16.0,16.01,90.0,"2023-01-06 02:10:00",FR,8.5,6.6,79.0
16.0,15.4,67.0,"2023-01-06 02:15:00",MR,8.5,6.5,79.0
15.0,14.36,69.0,"2023-01-06 02:15:00",KR,8.5,6.5,79.0
16.0,16.01,90.0,"2023-01-06 02:15:00",FR,8.5,6.5,79.0
16.0,15.4,67.0,"2023-01-06 02:20:00",MR,8.5,6.6,79.0
15.0,14.36,69.0,"2023-01-06 02:20:00",KR,8.5,6.6,79.0
16.0,16.01,90.0,"2023-01-06 02:20:00",FR,8.5,6.6,79.0
16.0,15.4,67.0,"2023-01-06 02:25:00",MR,8.5,6.4,79.0
15.0,14.36,69.0,"2023-01-06 02:25:00",KR,8.5,6.4,79.0
16.0,16.01,90.0,"2023-01-06 02:25:00",FR,8.5,6.4,79.0
16.0,15.4,67.0,"2023-01-06 02:30:00",MR,8.6,7.3,79.0
15.0,14.36,69.0,"2023-01-06 02:30:00",KR,8.6,7.3,79.0
16.0,16.01,90.0,"2023-01-06 02:30:00",FR,8.6,7.3,79.0
16.0,15.43,68.0,"2023-01-06 02:35:00",MR,8.7,6.6,80.0
15.0,14.36,69.0,"2023-01-06 02:35:00",KR,8.7,6.6,80.0
16.0,16.01,90.0,"2023-01-06 02:35:00",FR,8.7,6.6,80.0
16.0,15.43,68.0,"2023-01-06 02:40:00",MR,8.7,7.4,80.0
15.0,14.36,69.0,"2023-01-06 02:40:00",KR,8.7,7.4,80.0
16.0,16.01,90.0,"2023-01-06 02:40:00",FR,8.7,7.4,80.0
16.0,15.43,68.0,"2023-01-06 02:45:00",MR,8.7,7.2,81.0
15.0,14.36,69.0,"2023-01-06 02:45:00",KR,8.7,7.2,81.0
16.0,16.01,90.0,"2023-01-06 02:45:00",FR,8.7,7.2,81.0
16.0,15.43,68.0,"2023-01-06 02:50:00",MR,8.6,6.2,81.0
15.0,14.38,70.0,"2023-01-06 02:50:00",KR,8.6,6.2,81.0
16.0,16.01,90.0,"2023-01-06 02:50:00",FR,8.6,6.2,81.0
16.0,15.43,68.0,"2023-01-06 02:55:00",MR,8.6,7.2,80.0
15.0,14.36,69.0,"2023-01-06 02:55:00",KR,8.6,7.2,80.0
16.0,16.01,90.0,"2023-01-06 02:55:00",FR,8.6,7.2,80.0
16.0,15.43,68.0,"2023-01-06 03:00:00",MR,8.6,7.1,80.0
15.0,14.36,69.0,"2023-01-06 03:00:00",KR,8.6,7.1,80.0
16.0,16.03,91.0,"2023-01-06 03:00:00",FR,8.6,7.1,80.0
16.0,15.43,68.0,"2023-01-06 03:05:00",MR,8.7,7.8,80.0
15.0,14.36,69.0,"2023-01-06 03:05:00",KR,8.7,7.8,80.0
16.0,16.03,91.0,"2023-01-06 03:05:00",FR,8.7,7.8,80.0
16.0,15.43,68.0,"2023-01-06 03:10:00",MR,8.4,7.4,81.0
15.0,14.36,69.0,"2023-01-06 03:10:00",KR,8.4,7.4,81.0
16.0,16.03,91.0,"2023-01-06 03:10:00",FR,8.4,7.4,81.0
16.0,15.46,69.0,"2023-01-06 03:15:00",MR,8.1,8.1,81.0
15.0,14.36,69.0,"2023-01-06 03:15:00",KR,8.1,8.1,81.0
16.0,16.03,91.0,"2023-01-06 03:15:00",FR,8.1,8.1,81.0
16.0,15.46,69.0,"2023-01-06 03:20:00",MR,8.0,6.5,82.0
15.0,14.36,69.0,"2023-01-06 03:20:00",KR,8.0,6.5,82.0
16.0,16.03,91.0,"2023-01-06 03:20:00",FR,8.0,6.5,82.0
16.0,15.43,68.0,"2023-01-06 03:25:00",MR,7.8,7.8,83.0
15.0,14.36,69.0,"2023-01-06 03:25:00",KR,7.8,7.8,83.0
16.0,16.03,91.0,"2023-01-06 03:25:00",FR,7.8,7.8,83.0
15.0,14.33,68.0,"2023-01-06 03:30:00",MR,7.7,6.8,84.0
15.0,14.38,70.0,"2023-01-06 03:30:00",KR,7.7,6.8,84.0
16.0,16.03,91.0,"2023-01-06 03:30:00",FR,7.7,6.8,84.0
15.0,14.33,68.0,"2023-01-06 03:35:00",MR,7.6,6.7,85.0
15.0,14.38,70.0,"2023-01-06 03:35:00",KR,7.6,6.7,85.0
16.0,16.03,91.0,"2023-01-06 03:35:00",FR,7.6,6.7,85.0
15.0,14.33,68.0,"2023-01-06 03:40:00",MR,7.6,5.9,86.0
15.0,14.38,70.0,"2023-01-06 03:40:00",KR,7.6,5.9,86.0
16.0,16.03,91.0,"2023-01-06 03:40:00",FR,7.6,5.9,86.0
15.0,14.33,68.0,"2023-01-06 03:45:00",MR,7.7,7.7,87.0
15.0,14.38,70.0,"2023-01-06 03:45:00",KR,7.7,7.7,87.0
16.0,16.03,91.0,"2023-01-06 03:45:00",FR,7.7,7.7,87.0
15.0,14.33,68.0,"2023-01-06 03:50:00",MR,7.7,6.6,88.0
15.0,14.38,70.0,"2023-01-06 03:50:00",KR,7.7,6.6,88.0
16.0,16.03,91.0,"2023-01-06 03:50:00",FR,7.7,6.6,88.0
15.0,14.33,68.0,"2023-01-06 03:55:00",MR,7.6,7.6,88.0
15.0,14.38,70.0,"2023-01-06 03:55:00",KR,7.6,7.6,88.0
16.0,16.03,91.0,"2023-01-06 03:55:00",FR,7.6,7.6,88.0
15.0,14.33,68.0,"2023-01-06 04:00:00",MR,7.6,6.6,89.0
15.0,14.38,70.0,"2023-01-06 04:00:00",KR,7.6,6.6,89.0
16.0,16.03,91.0,"2023-01-06 04:00:00",FR,7.6,6.6,89.0
15.0,14.33,68.0,"2023-01-06 04:05:00",MR,7.5,6.5,89.0
15.0,14.38,70.0,"2023-01-06 04:05:00",KR,7.5,6.5,89.0
16.0,16.03,91.0,"2023-01-06 04:05:00",FR,7.5,6.5,89.0
15.0,14.33,68.0,"2023-01-06 04:10:00",MR,7.5,6.3,89.0
15.0,14.38,70.0,"2023-01-06 04:10:00",KR,7.5,6.3,89.0
16.0,16.03,91.0,"2023-01-06 04:10:00",FR,7.5,6.3,89.0
15.0,14.33,68.0,"2023-01-06 04:15:00",MR,7.5,6.9,90.0
15.0,14.38,70.0,"2023-01-06 04:15:00",KR,7.5,6.9,90.0
16.0,16.03,91.0,"2023-01-06 04:15:00",FR,7.5,6.9,90.0
15.0,14.33,68.0,"2023-01-06 04:20:00",MR,7.4,6.6,90.0
15.0,14.38,70.0,"2023-01-06 04:20:00",KR,7.4,6.6,90.0
16.0,16.06,92.0,"2023-01-06 04:20:00",FR,7.4,6.6,90.0
15.0,14.33,68.0,"2023-01-06 04:25:00",MR,7.3,6.6,90.0
15.0,14.36,69.0,"2023-01-06 04:25:00",KR,7.3,6.6,90.0
16.0,16.06,92.0,"2023-01-06 04:25:00",FR,7.3,6.6,90.0
15.0,14.33,68.0,"2023-01-06 04:30:00",MR,7.2,6.0,90.0
15.0,14.38,70.0,"2023-01-06 04:30:00",KR,7.2,6.0,90.0
16.0,16.06,92.0,"2023-01-06 04:30:00",FR,7.2,6.0,90.0
15.0,14.33,68.0,"2023-01-06 04:35:00",MR,7.0,6.2,90.0
15.0,14.36,69.0,"2023-01-06 04:35:00",KR,7.0,6.2,90.0
16.0,16.06,92.0,"2023-01-06 04:35:00",FR,7.0,6.2,90.0
15.0,14.33,68.0,"2023-01-06 04:40:00",MR,7.0,5.8,90.0
15.0,14.36,69.0,"2023-01-06 04:40:00",KR,7.0,5.8,90.0
16.0,16.03,91.0,"2023-01-06 04:40:00",FR,7.0,5.8,90.0
15.0,14.33,68.0,"2023-01-06 04:45:00",MR,6.9,5.7,91.0
15.0,14.38,70.0,"2023-01-06 04:45:00",KR,6.9,5.7,91.0
16.0,16.06,92.0,"2023-01-06 04:45:00",FR,6.9,5.7,91.0
15.0,14.33,68.0,"2023-01-06 04:50:00",MR,6.9,6.9,91.0
15.0,14.36,69.0,"2023-01-06 04:50:00",KR,6.9,6.9,91.0
16.0,16.06,92.0,"2023-01-06 04:50:00",FR,6.9,6.9,91.0
15.0,14.36,69.0,"2023-01-06 04:55:00",MR,7.0,7.0,91.0
15.0,14.36,69.0,"2023-01-06 04:55:00",KR,7.0,7.0,91.0
16.0,16.06,92.0,"2023-01-06 04:55:00",FR,7.0,7.0,91.0
15.0,14.33,68.0,"2023-01-06 11:40:00",MR,8.8,8.1,85.0
14.0,13.18,66.0,"2023-01-06 11:40:00",KR,8.8,8.1,85.0
16.0,16.01,90.0,"2023-01-06 11:40:00",FR,8.8,8.1,85.0
15.0,14.33,68.0,"2023-01-06 11:45:00",MR,8.8,7.7,85.0
14.0,13.18,66.0,"2023-01-06 11:45:00",KR,8.8,7.7,85.0
16.0,16.03,91.0,"2023-01-06 11:45:00",FR,8.8,7.7,85.0
15.0,14.33,68.0,"2023-01-06 11:50:00",MR,8.7,8.7,86.0
14.0,13.18,66.0,"2023-01-06 11:50:00",KR,8.7,8.7,86.0
16.0,16.03,91.0,"2023-01-06 11:50:00",FR,8.7,8.7,86.0
15.0,14.36,69.0,"2023-01-06 11:55:00",MR,8.7,7.9,86.0
14.0,13.18,66.0,"2023-01-06 11:55:00",KR,8.7,7.9,86.0
16.0,16.03,91.0,"2023-01-06 11:55:00",FR,8.7,7.9,86.0
15.0,14.36,69.0,"2023-01-06 12:00:00",MR,8.6,8.6,86.0
14.0,13.18,66.0,"2023-01-06 12:00:00",KR,8.6,8.6,86.0
16.0,16.01,90.0,"2023-01-06 12:00:00",FR,8.6,8.6,86.0
15.0,14.33,68.0,"2023-01-06 12:05:00",MR,8.7,8.2,86.0
14.0,13.18,66.0,"2023-01-06 12:05:00",KR,8.7,8.2,86.0
16.0,16.01,90.0,"2023-01-06 12:05:00",FR,8.7,8.2,86.0
15.0,14.33,68.0,"2023-01-06 12:10:00",MR,8.8,8.4,86.0
14.0,13.18,66.0,"2023-01-06 12:10:00",KR,8.8,8.4,86.0
16.0,16.01,90.0,"2023-01-06 12:10:00",FR,8.8,8.4,86.0
15.0,14.33,68.0,"2023-01-06 12:15:00",MR,8.9,7.5,86.0
14.0,13.18,66.0,"2023-01-06 12:15:00",KR,8.9,7.5,86.0
16.0,16.01,90.0,"2023-01-06 12:15:00",FR,8.9,7.5,86.0
15.0,14.33,68.0,"2023-01-06 12:20:00",MR,9.0,8.1,86.0
14.0,13.18,66.0,"2023-01-06 12:20:00",KR,9.0,8.1,86.0
16.0,16.01,90.0,"2023-01-06 12:20:00",FR,9.0,8.1,86.0
15.0,14.36,69.0,"2023-01-06 12:25:00",MR,9.1,7.7,86.0
14.0,13.18,66.0,"2023-01-06 12:25:00",KR,9.1,7.7,86.0
16.0,15.98,89.0,"2023-01-06 12:25:00",FR,9.1,7.7,86.0
15.0,14.33,68.0,"2023-01-06 12:30:00",MR,9.2,8.4,86.0
14.0,13.18,66.0,"2023-01-06 12:30:00",KR,9.2,8.4,86.0
16.0,16.01,90.0,"2023-01-06 12:30:00",FR,9.2,8.4,86.0
15.0,14.36,69.0,"2023-01-06 12:35:00",MR,9.2,7.6,86.0
14.0,13.18,66.0,"2023-01-06 12:35:00",KR,9.2,7.6,86.0
16.0,16.01,90.0,"2023-01-06 12:35:00",FR,9.2,7.6,86.0
15.0,14.36,69.0,"2023-01-06 12:40:00",MR,9.3,7.7,86.0
14.0,13.18,66.0,"2023-01-06 12:40:00",KR,9.3,7.7,86.0
16.0,16.01,90.0,"2023-01-06 12:40:00",FR,9.3,7.7,86.0
15.0,14.36,69.0,"2023-01-06 12:45:00",MR,9.4,8.0,86.0
14.0,13.18,66.0,"2023-01-06 12:45:00",KR,9.4,8.0,86.0
16.0,16.01,90.0,"2023-01-06 12:45:00",FR,9.4,8.0,86.0
15.0,14.36,69.0,"2023-01-06 12:50:00",MR,9.4,8.0,86.0
14.0,13.18,66.0,"2023-01-06 12:50:00",KR,9.4,8.0,86.0
16.0,15.98,89.0,"2023-01-06 12:50:00",FR,9.4,8.0,86.0
15.0,14.36,69.0,"2023-01-06 12:55:00",MR,9.4,7.9,86.0
14.0,13.18,66.0,"2023-01-06 12:55:00",KR,9.4,7.9,86.0
16.0,16.01,90.0,"2023-01-06 12:55:00",FR,9.4,7.9,86.0
15.0,14.33,68.0,"2023-01-06 13:00:00",MR,9.3,9.3,86.0
14.0,13.18,66.0,"2023-01-06 13:00:00",KR,9.3,9.3,86.0
16.0,16.01,90.0,"2023-01-06 13:00:00",FR,9.3,9.3,86.0
15.0,14.33,68.0,"2023-01-06 13:05:00",MR,9.3,8.4,86.0
14.0,13.18,66.0,"2023-01-06 13:05:00",KR,9.3,8.4,86.0
16.0,16.01,90.0,"2023-01-06 13:05:00",FR,9.3,8.4,86.0
15.0,14.33,68.0,"2023-01-06 13:10:00",MR,9.4,8.6,86.0
14.0,13.18,66.0,"2023-01-06 13:10:00",KR,9.4,8.6,86.0
16.0,16.01,90.0,"2023-01-06 13:10:00",FR,9.4,8.6,86.0
15.0,14.36,69.0,"2023-01-06 13:15:00",MR,9.4,9.4,86.0
14.0,13.18,66.0,"2023-01-06 13:15:00",KR,9.4,9.4,86.0
16.0,15.98,89.0,"2023-01-06 13:15:00",FR,9.4,9.4,86.0
15.0,14.36,69.0,"2023-01-06 13:20:00",MR,9.6,9.3,85.0
14.0,13.18,66.0,"2023-01-06 13:20:00",KR,9.6,9.3,85.0
16.0,15.98,89.0,"2023-01-06 13:20:00",FR,9.6,9.3,85.0
15.0,14.36,69.0,"2023-01-06 13:25:00",MR,9.6,9.6,85.0
14.0,13.18,66.0,"2023-01-06 13:25:00",KR,9.6,9.6,85.0
16.0,16.01,90.0,"2023-01-06 13:25:00",FR,9.6,9.6,85.0
15.0,14.36,69.0,"2023-01-06 13:30:00",MR,9.6,9.6,85.0
14.0,13.18,66.0,"2023-01-06 13:30:00",KR,9.6,9.6,85.0
16.0,15.98,89.0,"2023-01-06 13:30:00",FR,9.6,9.6,85.0
15.0,14.36,69.0,"2023-01-06 13:35:00",MR,9.7,8.3,85.0
14.0,13.18,66.0,"2023-01-06 13:35:00",KR,9.7,8.3,85.0
16.0,16.01,90.0,"2023-01-06 13:35:00",FR,9.7,8.3,85.0
15.0,14.36,69.0,"2023-01-06 13:40:00",MR,9.7,9.7,85.0
14.0,13.18,66.0,"2023-01-06 13:40:00",KR,9.7,9.7,85.0
16.0,16.01,90.0,"2023-01-06 13:40:00",FR,9.7,9.7,85.0
15.0,14.36,69.0,"2023-01-06 13:45:00",MR,9.7,8.5,85.0
14.0,13.2,67.0,"2023-01-06 13:45:00",KR,9.7,8.5,85.0
16.0,16.01,90.0,"2023-01-06 13:45:00",FR,9.7,8.5,85.0
15.0,14.36,69.0,"2023-01-06 13:50:00",MR,9.8,9.0,85.0
14.0,13.2,67.0,"2023-01-06 13:50:00",KR,9.8,9.0,85.0
16.0,16.01,90.0,"2023-01-06 13:50:00",FR,9.8,9.0,85.0
15.0,14.36,69.0,"2023-01-06 13:55:00",MR,9.8,8.6,85.0
14.0,13.2,67.0,"2023-01-06 13:55:00",KR,9.8,8.6,85.0
16.0,16.01,90.0,"2023-01-06 13:55:00",FR,9.8,8.6,85.0
15.0,14.33,68.0,"2023-01-06 14:00:00",MR,9.9,8.7,84.0
14.0,13.2,67.0,"2023-01-06 14:00:00",KR,9.9,8.7,84.0
16.0,15.98,89.0,"2023-01-06 14:00:00",FR,9.9,8.7,84.0
15.0,14.36,69.0,"2023-01-06 14:05:00",MR,10.0,10.0,84.0
14.0,13.2,67.0,"2023-01-06 14:05:00",KR,10.0,10.0,84.0
16.0,15.98,89.0,"2023-01-06 14:05:00",FR,10.0,10.0,84.0
17.0,16.74,76.0,"2023-01-25 00:00:00",MR,9.0,9.0,97.0
18.0,17.87,77.0,"2023-01-25 00:05:00",MR,9.0,9.0,97.0
17.0,16.74,76.0,"2023-01-25 00:10:00",MR,9.0,8.6,97.0
17.0,16.71,75.0,"2023-01-25 00:15:00",MR,9.0,9.0,97.0
17.0,16.71,75.0,"2023-01-25 00:20:00",MR,9.0,9.0,97.0
17.0,16.71,75.0,"2023-01-25 00:25:00",MR,9.0,9.0,97.0
17.0,16.71,75.0,"2023-01-25 00:30:00",MR,9.0,9.0,97.0
17.0,16.71,75.0,"2023-01-25 00:35:00",MR,8.9,8.9,97.0
17.0,16.71,75.0,"2023-01-25 00:40:00",MR,8.9,8.9,97.0
17.0,16.71,75.0,"2023-01-25 00:45:00",MR,8.9,8.9,97.0
17.0,16.71,75.0,"2023-01-25 00:50:00",MR,8.9,8.9,97.0
17.0,16.71,75.0,"2023-01-25 00:55:00",MR,8.9,8.9,97.0
18.0,17.84,76.0,"2023-01-25 01:00:00",MR,8.9,8.9,97.0
18.0,17.84,76.0,"2023-01-25 01:05:00",MR,9.0,9.0,97.0
18.0,17.81,75.0,"2023-01-25 01:10:00",MR,9.1,9.1,97.0
18.0,17.81,75.0,"2023-01-25 01:15:00",MR,9.1,9.1,97.0
18.0,17.81,75.0,"2023-01-25 01:20:00",MR,9.1,9.1,97.0
18.0,17.81,75.0,"2023-01-25 01:25:00",MR,9.1,9.1,97.0
18.0,17.81,75.0,"2023-01-25 01:30:00",MR,9.1,9.1,97.0
